"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSAMXG00000000002",11.3101301353074,-1.65455105777029,0.490255948893029,-3.3748719653605,0.000738500402101535,0.00726153624469169
"ENSAMXG00000000004",17.2866451499458,0.60260962563291,0.371666090891329,1.62137370182933,0.104937517257794,0.305978690337765
"ENSAMXG00000000008",381.517398512231,-0.318449888006039,0.208975359956263,-1.52386333045526,0.127542855322962,0.345304946939942
"ENSAMXG00000000010",0.603417342674201,1.50926563638222,1.47984122434476,1.01988349260272,0.307783719281756,0.580508727881711
"ENSAMXG00000000017",65.5713357878022,-0.0610425270243746,0.281210605376046,-0.21707050110271,0.828153402567632,0.932771757603788
"ENSAMXG00000000019",10.9546465489414,-0.990299763839554,0.523788115998651,-1.89064954624153,0.0586711416576347,0.209952559778171
"ENSAMXG00000000023",336.654344133915,0.566936067708896,0.152211121158504,3.7246691529098,0.000195571541295801,0.00233281897225378
"ENSAMXG00000000024",166.429625289223,0.802123158869056,0.377348948158771,2.12568012388247,0.033529903014551,0.141989667711414
"ENSAMXG00000000029",0.239152861018075,0.127611754580169,2.74235425130771,0.046533650610353,0.962884913818181,0.986209096127365
"ENSAMXG00000000032",8.45532190546185,2.64816242788658,0.510634588058558,5.18602243133381,2.14832944998811e-07,5.3007742534961e-06
"ENSAMXG00000000033",810.752164021182,-0.278471345565098,0.153360670755437,-1.81579373768633,0.0694020182857022,0.234882983418949
"ENSAMXG00000000034",7.63649344047175,0.888792773183545,0.529093901234363,1.67983938410557,0.0929885701012753,0.283815210555736
"ENSAMXG00000000035",124.667242024732,-1.5957330689637,0.374148459007196,-4.2649729821098,1.99926393112584e-05,0.000320327109018753
"ENSAMXG00000000036",5.64800540811864,-0.100645614026139,0.645446097994687,-0.155931865323582,0.876086727624946,0.952529908247109
"ENSAMXG00000000037",62.9828118898101,0.478632232059542,0.266539606942948,1.79572648714077,0.0725380272087282,0.241611465348679
"ENSAMXG00000000039",59.0934950084648,0.274304686985847,0.345304774257437,0.794384287259646,0.426971748675668,0.686883935022514
"ENSAMXG00000000040",14.2599013333868,0.25385389653404,0.370689675359666,0.684815125448896,0.493460589516412,0.740888882006466
"ENSAMXG00000000041",3.82899010966945,0.818566785869712,0.71185217432227,1.14991119701087,0.25018044865439,0.515705529667472
"ENSAMXG00000000044",85.9844642521576,0.0608262314967955,0.224907380124517,0.270450135798656,0.786813973790375,0.913569636585427
"ENSAMXG00000000047",111.452881540285,-0.0808686533658682,0.287980329183537,-0.280813115239995,0.778853743721781,0.909208630435603
"ENSAMXG00000000049",4.70258096258971,0.777351023674565,0.633548247116219,1.22697999278335,0.219830110793072,0.477457336613727
"ENSAMXG00000000053",27.906832962463,0.303113329822133,0.300253360546866,1.00952518656264,0.312722828749283,0.585409842741016
"ENSAMXG00000000055",201.975708155397,0.819969667088449,0.173100935286675,4.73694533036743,2.16963663343895e-06,4.38373605843051e-05
"ENSAMXG00000000057",4.76557684668156,-0.892565789645932,0.53828078160927,-1.65817881696886,0.0972813790655064,0.292410227447881
