"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSAMXG00000000139",285.765066053686,0.086115572816406,0.136000198463715,0.63320181727074,0.526601859151946,0.850597923065075
"ENSAMXG00000000141",0.130620299763815,0.85309281904829,3.11653965008542,0.273730776704512,0.784291524360668,NA
"ENSAMXG00000000142",59.2315005293694,0.0270405251135921,0.242893219227548,0.111326801133382,0.91135720326884,0.978078309754739
"ENSAMXG00000000144",41.410532748407,0.00844261034486432,0.235889542951036,0.0357905239852738,0.971449388991954,0.993248149209922
"ENSAMXG00000000146",37.0648577061387,0.936718561356499,0.302557379792103,3.0960030193286,0.00196148364150352,0.0519896091426398
"ENSAMXG00000000149",151.580066848737,-0.228127680269421,0.178820343964387,-1.27573672666043,0.202048601149926,0.626994810993037
"ENSAMXG00000000152",119.392236237606,0.172046872352766,0.203414394355133,0.845794973842395,0.397667129841971,0.780985767619139
"ENSAMXG00000000155",27.8557617126887,-0.00680410008136935,0.303762377582449,-0.0223994167267226,0.982129345620683,0.995807247349519
"ENSAMXG00000000157",45.7190272112232,0.146849112912591,0.200362694957929,0.732916439077768,0.46360939600646,0.819123577053589
"ENSAMXG00000000159",63.9693438260835,0.347068799557215,0.327485794884193,1.05979802781964,0.289236494239024,0.710196108562736
"ENSAMXG00000000160",30.5318308781486,0.23111004338523,0.277670489869003,0.832317627610558,0.405229683271391,0.786102467294867
"ENSAMXG00000000161",392.80654212655,-0.283777220465335,0.137782711545197,-2.05959962090198,0.0394368325080416,0.312405368820188
"ENSAMXG00000000162",145.110075190117,0.290190218653325,0.19385835402856,1.49691882048361,0.134414382436189,0.538492948424144
"ENSAMXG00000000164",22.0151869900331,0.298909724572786,0.316670689468952,0.943913454933419,0.345213875776426,0.752948843845675
"ENSAMXG00000000165",91.2784209333296,-0.0972234336321087,0.207614271111781,-0.468288779530781,0.639578091322665,0.89718559133232
"ENSAMXG00000000173",2309.30639870952,-0.0205807234013094,0.161901658911211,-0.127118669071799,0.898846475547665,0.974859406742456
"ENSAMXG00000000175",377.883545356592,-0.015975411939528,0.143759638114824,-0.111125849710112,0.911516550585516,0.978130567393101
"ENSAMXG00000000178",42.7362604078347,-0.123090887776759,0.256663977573639,-0.479579911993858,0.631526133043987,0.895776906331021
"ENSAMXG00000000179",521.292843106216,-0.0666849726867154,0.193275468624511,-0.345025538736468,0.73007517115708,0.927893526303812
"ENSAMXG00000000180",35.7345384100223,0.194411691473435,0.356705269106702,0.545020520611599,0.585739404272586,0.878832803881443
"ENSAMXG00000000183",6.74871246904096,0.319910728156046,0.55180166763065,0.579756725871621,0.562078683683884,0.868412817901914
"ENSAMXG00000000184",1.5195055027773,-0.413944674484348,0.9909746120831,-0.417714711796911,0.676155714644133,NA
"ENSAMXG00000000186",23.4680565150139,0.311326135805326,0.30959511336837,1.00559124599262,0.314612236632418,0.731940260984163
"ENSAMXG00000000187",37.6545034467758,0.429363349950196,0.263363465494454,1.63030718457506,0.103036589876383,0.488229394914119
"ENSAMXG00000000188",83.3040120228449,0.357577500371917,0.176430409137873,2.02673395203933,0.0426896282765318,0.326572885461188
"ENSAMXG00000000189",8.37712480775628,-0.300877282446516,0.450565377462073,-0.667777191716963,0.504275827792883,0.840330345734634
"ENSAMXG00000000190",47.5706078843747,-0.642963283953427,0.237440383676505,-2.70789355204807,0.00677117365135731,0.113097942863458
"ENSAMXG00000000191",93.7609650472068,-0.0262846808503752,0.172864790665279,-0.152053409773137,0.879144810443179,0.969650354425935
"ENSAMXG00000000192",169.456234838748,-0.380455138344092,0.13550221629564,-2.80774107424199,0.0049890322410197,0.0956429829123416
"ENSAMXG00000000193",21.9527280465413,-0.579212254888695,0.28670468795648,-2.0202399166093,0.0433585076978681,0.329571682120499
"ENSAMXG00000000196",32260.6478972481,0.185066540207287,0.186422037760076,0.99272887707336,0.320842098320833,0.736951459718602
"ENSAMXG00000000197",10.0621306296507,0.104901634055168,0.424035082096928,0.247389045114878,0.804607151486691,0.949569601250058
"ENSAMXG00000000198",374.814539678705,0.40280257789588,0.200258589007652,2.01141224399863,0.044281931127495,0.333415783817284
"ENSAMXG00000000199",25.1597975344492,0.522671776170007,0.438854395318911,1.19099132137024,0.23365699189706,0.658895900953724
"ENSAMXG00000000202",47.7154617723573,-0.297748772713282,0.257354074539158,-1.15696156451557,0.247288063909065,0.673899508805477
"ENSAMXG00000000204",50.0012704992225,0.0035169607418368,0.25385700462409,0.0138541016311317,0.988946379804042,0.996879455967293
"ENSAMXG00000000206",35.1201313698377,-0.436580164523923,0.251952108843716,-1.732790277198,0.0831329516094932,0.444154563766767
"ENSAMXG00000000207",13.8221494521127,0.113370483172504,0.402945724744343,0.281354227655436,0.778438721663981,0.942415676934248
"ENSAMXG00000000210",126.195699309302,-0.164566449049954,0.188356280405062,-0.873697700422052,0.382282903602938,0.773181495572171
"ENSAMXG00000000211",35.7670449136017,-0.38255919888619,0.257333055190354,-1.486630618065,0.137112396546356,0.543392193521447
"ENSAMXG00000000214",12.2591011480091,-0.702994563452247,0.402121692125796,-1.74821348168487,0.0804270679782941,0.438713401662531
"ENSAMXG00000000215",16.9322239013453,0.465063764954136,0.345869006914433,1.34462399248508,0.178746691306145,0.597591292662884
"ENSAMXG00000000217",10.3832426421165,-0.165517653006332,0.369969564733509,-0.447381808624056,0.654599408145353,0.901684035072782
"ENSAMXG00000000221",219.186761818822,-0.281077063648568,0.182737253751738,-1.53814866907452,0.124012268382388,0.522437730842571
"ENSAMXG00000000228",664.561387389925,-0.0931229357240035,0.204089543901964,-0.45628469711675,0.648185266731897,0.899374023112844
"ENSAMXG00000000229",92.7810460784413,-0.320999495858552,0.292791429992724,-1.0963418426097,0.272929204590989,0.695672638344483
"ENSAMXG00000000230",64.5190870984709,-0.0154996622566214,0.251518525629739,-0.0616243364889888,0.950861996055812,0.98808823991357
"ENSAMXG00000000233",61.0851981486299,-0.75620339408067,0.203955993562418,-3.70767919526349,0.000209167399288464,0.0104755536884441
"ENSAMXG00000000234",54.6511317947735,0.0511286046804694,0.241110032348639,0.212055069556536,0.832064071813083,0.956876388836499
"ENSAMXG00000000237",162.179598580575,-0.284673584793738,0.164923094523667,-1.72609897731991,0.0843296077998089,0.44623260589429
"ENSAMXG00000000239",38.2892181072551,-0.130613020997768,0.249728829741986,-0.523019393206279,0.600960757671867,0.884460301824674
"ENSAMXG00000000242",16.5688649181751,0.173039791181376,0.362635062298073,0.477173360140073,0.633238679323315,0.896305917812218
"ENSAMXG00000000247",52.2495985409396,-0.229816399280121,0.292360879600653,-0.786070966792944,0.431825912312804,0.802630518856641
"ENSAMXG00000000252",19.337785380676,0.896170339712303,0.337987046927752,2.65149314998414,0.00801367385277436,0.124921576898616
"ENSAMXG00000000253",99.8944263045057,0.292339705713362,0.257144292785347,1.1368702861214,0.255592515376312,0.682004735228559
"ENSAMXG00000000254",0.159810774325983,-0.108691994387483,3.07812489103975,-0.0353111060255804,0.971831667526802,NA
"ENSAMXG00000000255",312.34739243997,0.116213470506003,0.180114820155849,0.645218813229509,0.518785396132682,0.845806761875898
"ENSAMXG00000000257",11.6555243882302,-0.443882951771872,0.433883201014392,-1.02304710284727,0.306285575525221,0.725045509016025
"ENSAMXG00000000266",81.7292935378972,0.109955094178056,0.179150730218222,0.613757443489743,0.539375622838431,0.857016655336315
"ENSAMXG00000000267",67.2635876417251,-0.103747385203887,0.227675263573228,-0.455681410336956,0.648619091648506,0.899374023112844
