"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSAMXG00000010889",524.329235095957,0.13681522222158,0.144773715930573,0.945028048373022,0.344644556650649,0.49614940985538
"ENSAMXG00000010891",30.0891395852463,0.172022281038717,0.294588988709718,0.583939955774192,0.559260710009952,0.69027040679854
"ENSAMXG00000010892",30.4244331834327,0.757069990906311,0.325402949182303,2.3265615533256,0.0199886128091971,0.0633899652263298
"ENSAMXG00000010893",259.963194205867,-0.635427424780038,0.235380948579351,-2.69957032892925,0.00694290795074179,0.0289832128672618
"ENSAMXG00000010894",4.39442971386088,-0.26959460348399,0.625667893624625,-0.430890902715453,0.666547698525705,0.775859385568667
"ENSAMXG00000010895",73.3365991894461,-0.251291350626978,0.208312866533855,-1.20631699235985,0.227695288216447,0.372921803311181
"ENSAMXG00000010896",2122.68098380904,-0.719248185957714,0.208814745506361,-3.44443197348725,0.000572260617762832,0.00423629541044934
"ENSAMXG00000010897",5.52292717886501,1.80752006667189,0.602508070895251,2.99999311874138,0.00269985705727996,0.01412318464237
"ENSAMXG00000010899",376.661052120462,-0.907992929344473,0.264359422183981,-3.43469100455423,0.000593229839261384,0.00435822439889596
"ENSAMXG00000010900",112.649042390496,-0.859167449736039,0.190404640589012,-4.51232410658808,6.41211048218434e-06,0.00010650641958056
"ENSAMXG00000010901",47.8503974208947,1.24590305934069,0.477936088445202,2.60684030660626,0.00913819679170176,0.0356452527764887
"ENSAMXG00000010903",687.434394084236,-0.320038529702772,0.196425763786999,-1.62931034876777,0.103247336479272,0.21173245939979
"ENSAMXG00000010904",35.7274427310415,-1.03028986097427,0.336026247705021,-3.06609935387759,0.00216871237751317,0.0119636773907322
"ENSAMXG00000010905",74.5226635853828,-1.55151278589848,0.231859704702154,-6.69160166442696,2.20741062400652e-11,1.08743033536864e-09
"ENSAMXG00000010907",509.433482449099,-2.87860274845334,0.290480272543151,-9.90980462546118,3.77383417569354e-23,5.28609591886905e-21
"ENSAMXG00000010908",16.1195211554902,0.959206865481026,0.433689769477483,2.21173505346159,0.026984976955377,0.0787863742047244
"ENSAMXG00000010910",56.3331359722293,2.00225806569692,0.533045107981741,3.75626384280691,0.000172468865902941,0.00163750349937737
"ENSAMXG00000010914",74.8144717288584,-0.523330849929149,0.270984929532798,-1.93121754346789,0.0534561553620255,0.131169536141602
"ENSAMXG00000010915",22.0013561647105,0.54689251412155,0.43635820389361,1.25331094784433,0.210092565731193,0.351773049498214
"ENSAMXG00000010917",15.7597524456735,2.04826919152418,0.410758545106665,4.98655284454834,6.14660999925755e-07,1.38221446521022e-05
"ENSAMXG00000010918",35.792945579073,-0.604711561627844,0.39010264148223,-1.55013449621922,0.121109237855099,0.237700008323353
"ENSAMXG00000010919",13.478062417398,-0.98049638010619,0.426936238222521,-2.29658738782242,0.0216423188001154,0.0671533034206744
"ENSAMXG00000010920",9809.05243549124,0.707049605016566,0.392616098604085,1.80086758421375,0.0717237533320752,0.162245423920363
"ENSAMXG00000010921",42.5677583356645,-0.0902754514502933,0.208565702442397,-0.432839390144821,0.665131454718539,0.774947967385652
"ENSAMXG00000010924",15.3545783225235,1.80928172132353,0.487355108843309,3.71245050783951,0.000205262207587997,0.00186800659523918
"ENSAMXG00000010928",4.9981020518822,2.57884684495141,0.758253072153924,3.40103712026624,0.000671307113926558,0.00482826822669983
"ENSAMXG00000010929",233.624441168584,0.161909947762806,0.264734445620702,0.611593808214827,0.540806535719479,0.675122601124736
"ENSAMXG00000010930",366.797863289245,-2.28319281685634,0.174894200971493,-13.0547085276344,5.97382269594177e-39,1.80393928994855e-36
"ENSAMXG00000010931",58.4539370627154,0.12770722361056,0.26943992896599,0.473972896669967,0.63551923481635,0.752934538263007
"ENSAMXG00000010932",171.181657781769,0.671059433030766,0.368338512446872,1.82185519665842,0.0684769599841945,0.156946897343765
"ENSAMXG00000010933",177.310722545381,-0.945457742620245,0.233544071142342,-4.04830547825811,5.15897850466118e-05,0.000609845288207329
"ENSAMXG00000010934",41.0921925210944,0.641649879238102,0.233353253944859,2.74969330142584,0.00596510678827637,0.0258288013111736
"ENSAMXG00000010935",7.15987836911032,0.13596559365445,0.492144779368607,0.27627153503261,0.782339517170062,0.859077140648797
"ENSAMXG00000010936",79.9034609506634,1.25967532032518,0.502865687705599,2.50499358202912,0.0122453615348495,0.04448197881711
"ENSAMXG00000010937",34.7127310740712,-0.0683926538663767,0.214343832468415,-0.319079177967273,0.749666472627107,0.836311702803123
"ENSAMXG00000010940",2191.68429812222,-0.685205950404188,0.226921416702925,-3.01957373772802,0.00253130666530275,0.0134829689537526
"ENSAMXG00000010942",53.7138666516574,-0.455482977522816,0.24902734221982,-1.82904806140024,0.0673924086585981,0.155253899600025
"ENSAMXG00000010945",41.8962993052757,1.56187510813417,0.451960953939075,3.45577443033877,0.000548714304753196,0.00410379704539123
"ENSAMXG00000010946",642.516505883812,-0.35331312545453,0.20804392386584,-1.69826216930213,0.0894582914324272,0.191297481969328
"ENSAMXG00000010950",2.83369378816367,1.34424044258857,0.745715772791807,1.80261768844718,0.0714482771153087,0.161748158843848
"ENSAMXG00000010953",0.283246978253931,-1.79609538807109,2.83885655876143,-0.632682684346232,0.526940879680297,NA
"ENSAMXG00000010955",131.502670183504,-0.14965975695218,0.225730432219751,-0.66300212816004,0.507329191086686,0.647621100804151
"ENSAMXG00000010956",2.22754237474486,1.09427845194988,0.881525969573051,1.24134567751858,0.21447807745334,0.35698190963698
"ENSAMXG00000010957",28.0003026812175,0.235740778574173,0.369027852637799,0.638815679871061,0.522942846644034,0.660845329474024
