"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSAMXG00000000044",92.149215617608,-0.783747690932689,0.267697678967341,-2.92773435300612,0.00341441633846903,0.0235647225772341
"ENSAMXG00000000047",118.705675420456,-0.36630703369492,0.340134709097948,-1.07694693865964,0.281503971530129,0.520236278660707
"ENSAMXG00000000049",6.85141805231937,-1.89022247748079,0.533528065172565,-3.54287356349176,0.000395792413729626,0.00402535543741316
"ENSAMXG00000000053",33.1327962874472,-0.0830295097351776,0.313922259599226,-0.264490673076763,0.791401850811646,0.901694357111912
"ENSAMXG00000000055",254.905792475197,-0.14443855852117,0.190014308020326,-0.760145696532068,0.447167500350898,0.671675937075547
"ENSAMXG00000000057",4.28173510474269,-0.425339639470759,0.644945187271276,-0.65949734623239,0.509576449640721,0.718064713297758
"ENSAMXG00000000061",105.954918667116,-0.0530830661848458,0.18507003699996,-0.28682690642601,0.774244859814229,0.891678554937776
"ENSAMXG00000000062",16.059038022063,-1.06702853269181,0.451595998627805,-2.36279447987587,0.0181377250127955,0.0852673997026506
"ENSAMXG00000000065",1.81271815584977,-0.203829235750475,0.866987878176533,-0.235100444748055,0.814130773511172,0.913921013437603
"ENSAMXG00000000066",71.0584080382761,0.16254873657364,0.253283049814674,0.641767132433758,0.5210243932565,0.725884585711365
"ENSAMXG00000000067",74.8024853555693,-1.45656095225863,0.255425008979733,-5.7024993679229,1.18063349430458e-08,3.41054039487168e-07
"ENSAMXG00000000068",33.5858254054921,0.0650137216122711,0.250629480464262,0.259401733155417,0.795325292607105,0.904310583337025
"ENSAMXG00000000070",16.0063855832267,-1.57560524315647,0.411346580150812,-3.83035940782297,0.000127956226279475,0.0015371210898555
"ENSAMXG00000000072",35.5742811701684,0.173346929532655,0.351515264093586,0.493141969182037,0.621912277966402,0.798337816677859
"ENSAMXG00000000074",357.777693179853,-0.583497322470481,0.268654339276618,-2.17192591804626,0.0298612511830144,0.122644987482446
"ENSAMXG00000000075",40.4686837361367,0.516284207562261,0.284872282614627,1.81233569943583,0.0699343416406937,0.219365063008132
"ENSAMXG00000000077",231.883160356344,0.0644613131362444,0.164699661602319,0.391387040562909,0.695511170028355,0.846398655872359
"ENSAMXG00000000079",2.2876890737078,1.55607998588574,0.834246810262739,1.86525134617616,0.0621461814318577,0.202393472973488
"ENSAMXG00000000081",19.191996040528,0.65011167786364,0.303596222175537,2.1413694584373,0.0322442558605605,0.129004658217577
"ENSAMXG00000000086",58.0189625498379,-0.141601860603016,0.221226080905594,-0.640077607592042,0.522122146039606,0.726575149466868
"ENSAMXG00000000087",28.2697488951505,-1.80155649943885,0.287650451121027,-6.26300599362125,3.77626099043661e-10,1.38805839020127e-08
"ENSAMXG00000000088",0,NA,NA,NA,NA,NA
"ENSAMXG00000000090",14.2440540657559,-0.56592477623649,0.370177507837365,-1.52879298243351,0.126315772619956,0.322893051004532
"ENSAMXG00000000093",102.779417028606,1.13796151200093,0.349718616052711,3.25393461990999,0.00113818471559208,0.00964646675622173
"ENSAMXG00000000099",6.62269169715563,-0.33830584800158,0.454703053322239,-0.744014902758591,0.456867459279317,0.67844149173168
"ENSAMXG00000000100",30.3358860355844,-0.0608313121586435,0.329169305061273,-0.184802505043173,0.85338394296382,0.933424600208282
"ENSAMXG00000000103",110.246069612379,-0.164240844389232,0.311137415756889,-0.527872367872217,0.597587924481703,0.781533490151055
"ENSAMXG00000000104",613.441601934201,-0.154873642811467,0.280994922130972,-0.551161713660008,0.581522823135975,0.770073993805559
"ENSAMXG00000000107",23.0135665505796,-7.514389613333,0.886783079880821,-8.47376295716298,2.37590653877871e-17,1.75493780131752e-15
"ENSAMXG00000000110",156.27617698111,0.325299882010377,0.326561896257572,0.996135451619867,0.319184336765323,0.558377362540033
"ENSAMXG00000000112",183.641636428695,-0.544056930756909,0.147586485457132,-3.68636009639878,0.000227484406994541,0.00250458186021679
"ENSAMXG00000000116",39.4212200005605,-4.85339614875508,0.448640128568838,-10.8180161329692,2.82833202935091e-27,4.02537182299265e-25
"ENSAMXG00000000117",9.17385682999768,-1.69000953717474,0.706017467318435,-2.39372199046812,0.016678385157017,0.0800349892989175
"ENSAMXG00000000120",116.328118496363,0.459386876235445,0.221177344718046,2.07700692320484,0.0378009202420333,0.144121411200474
"ENSAMXG00000000123",57.430245690256,0.555484583144343,0.336236551912017,1.65206483347978,0.0985213348872439,0.275204302896367
"ENSAMXG00000000127",181.388677183483,0.149597999859943,0.341867503175519,0.437590582522076,0.661683099200016,0.823740465562414
"ENSAMXG00000000130",236.292320538016,-0.0619907125149172,0.298541081130853,-0.207645501517248,0.835505773536375,0.92455421509608
"ENSAMXG00000000131",109.034982205782,-0.196489521418047,0.233151010445252,-0.842756465188843,0.399364660451055,0.632399629551429
"ENSAMXG00000000132",4.25425667720428,-0.431634871627992,0.629065028056266,-0.686153024531804,0.492616616761391,0.705333730455141
"ENSAMXG00000000133",70.8707943698581,0.410732468045462,0.22614574077682,1.81622906818664,0.0693352408342037,0.217960115328101
"ENSAMXG00000000135",582.546099695497,-0.166015469481604,0.143452517271574,-1.15728516054769,0.24715587429868,0.482709837001548
"ENSAMXG00000000139",401.791224586303,-0.183695686224367,0.193431252543958,-0.949669114005358,0.342280408208863,0.580481508973557
"ENSAMXG00000000141",3.2701300952356,-2.74736163445936,0.966301185850651,-2.84317319971082,0.00446667900484386,0.0292445314592035
"ENSAMXG00000000142",103.933659607809,0.104984313169301,0.161894524209819,0.648473527327201,0.516678727519135,0.723052831646029
"ENSAMXG00000000144",32.3222080855464,-0.417625345914133,0.271767489980163,-1.53670089805302,0.124366571109848,0.319730976359547
"ENSAMXG00000000146",35.5570218977054,-0.0244723694145064,0.251877389555638,-0.0971598501067545,0.922599452114755,0.966150149385611
"ENSAMXG00000000149",143.875212716935,-0.168457983854192,0.169020084253371,-0.996674357360181,0.318922600347842,0.558377362540033
"ENSAMXG00000000152",95.9619260045618,-0.710991294958861,0.176541440448404,-4.02733371356316,5.6412937785494e-05,0.000750160503416821
"ENSAMXG00000000155",65.1014728594911,0.613208504353123,0.268202983060638,2.28635974647039,0.0222332212182597,0.0989981288791501
"ENSAMXG00000000157",38.9017648279202,-0.498683338489192,0.259835214458868,-1.91922922967831,0.0549553298792522,0.186603484828575
"ENSAMXG00000000159",83.1620595391448,-0.79901219454916,0.255594574576425,-3.12609215541172,0.00177146030128231,0.013858496284795
"ENSAMXG00000000160",56.6463838816831,-0.620675338747638,0.250197077047872,-2.48074576278475,0.0131107848300163,0.0666852971709328
"ENSAMXG00000000161",424.395864341308,0.468599894901111,0.167560141382931,2.79660718255305,0.00516422785734241,0.0328559346105819
"ENSAMXG00000000162",109.352712550057,-0.230729246273652,0.2019705657756,-1.14239045371593,0.253291757551268,0.488852698122416
"ENSAMXG00000000164",45.4155623157886,-0.42636385978352,0.249620015571189,-1.70805157113664,0.0876267738013974,0.255950009673184
"ENSAMXG00000000165",136.372665766218,-0.392636561923016,0.159049795301751,-2.46863921565005,0.0135627884337108,0.0684621636745772
"ENSAMXG00000000173",1720.14786019428,-0.059067502973697,0.267084201232055,-0.221156858777942,0.824970299234126,0.91910873787505
"ENSAMXG00000000175",479.221501483751,0.476723634374972,0.23556465320944,2.02374858825326,0.0429960264840661,0.157620583346095
"ENSAMXG00000000178",48.8863436581441,0.238444900821532,0.22683178766553,1.05119702699309,0.293168108344645,0.532086804890942
"ENSAMXG00000000179",1028.9955955511,-0.0696431704048835,0.174947115336584,-0.398081273137288,0.690570277988849,0.842802659269946
"ENSAMXG00000000180",32.7959635623324,-0.786705640135144,0.285349916925172,-2.75698569886545,0.0058336902887371,0.0360974624240856
"ENSAMXG00000000183",13.0638272897123,-0.256463412789431,0.436892969469801,-0.587016570902175,0.557192577568257,0.752324402905113
"ENSAMXG00000000184",1.49767927061671,-0.0470324662441683,0.92608427182969,-0.050786378383519,0.959495745345206,0.982736272902695
"ENSAMXG00000000186",29.0230736830916,-0.470395308309472,0.282807170499826,-1.6633075727115,0.0962508836432647,0.271819948592552
"ENSAMXG00000000187",59.0456415516294,0.406224362612118,0.233126019407734,1.7425097534979,0.0814192862757111,0.243579538703073
