"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSAMXG00000025580",116.60101862891,-0.0305213133242427,0.1489831827254,-0.2048641515499,0.837678264071788,0.90345863002561
"ENSAMXG00000025582",5.12044393393402,0.902956424504332,0.553405267063274,1.63163684598812,0.102756011381636,0.230665889425763
"ENSAMXG00000025584",15.0795380549692,2.05188544140671,0.47256385940579,4.34202785627066,1.41173628535362e-05,0.000200072977555813
"ENSAMXG00000025585",0.227970635687251,-0.612123136255901,2.4808853712515,-0.246735759478928,0.805112729911786,NA
"ENSAMXG00000025587",12.2509924763494,0.664586037697737,0.353710591529394,1.8788977588264,0.0602584549333296,0.158575064657299
"ENSAMXG00000025589",15.5514372186918,2.2307000813464,0.453461481618372,4.91927136431784,8.6866969740889e-07,1.69699015908183e-05
"ENSAMXG00000025591",2.38554594068025,-0.695345982041675,0.824818619769601,-0.843028958579897,0.399212248212519,0.572675247665882
"ENSAMXG00000025593",12.4449808284147,0.0351482344627667,0.539650562362257,0.0651314700922565,0.948069324110031,0.970935944546325
"ENSAMXG00000025595",7.70142191468045,0.135288964738823,0.577427890946003,0.234295860764846,0.814755299137206,0.888671949019283
"ENSAMXG00000025596",21.4586427433981,-0.772594917759481,0.334313417122772,-2.31098986217402,0.0208334148671102,0.0736015369772631
"ENSAMXG00000025598",12.8006808406467,0.570045146018252,0.35642970275582,1.59931998262438,0.109749521674916,0.241065453207424
"ENSAMXG00000025600",13.1181110580773,0.704595757526294,0.383184033353129,1.83879205863717,0.0659457767531999,0.169291474760877
"ENSAMXG00000025602",0.732481431773659,-1.63668084194647,1.36401895967313,-1.19989596210502,0.230179748382457,0.398616843381128
"ENSAMXG00000025603",4.26186918406685,-0.563370387723539,0.672720578563254,-0.837450801530024,0.402339220394024,0.575712907214163
"ENSAMXG00000025605",5.16920284085626,0.640207747224761,0.630151579344239,1.01595833163028,0.309649229407174,0.486301364254286
"ENSAMXG00000025606",10.2748242501803,1.18959047267935,0.486117834951144,2.4471236954285,0.0144001408913474,0.0565095509123061
"ENSAMXG00000025607",3.16093214961128,0.856143167573999,0.660773015954012,1.29566908288153,0.195089517336142,0.357773764676367
"ENSAMXG00000025608",0.663072606860862,0.978310110962471,1.59076993619722,0.614991576532523,0.538560283329827,0.692318380519797
"ENSAMXG00000025609",1.70621160792766,-0.863190395917598,1.02118138176427,-0.845286068990296,0.39795113725091,0.571552077817748
"ENSAMXG00000025610",43.625832113631,0.923939615523452,0.262624235297312,3.51810492461779,0.000434640471814259,0.00364418529684641
"ENSAMXG00000025611",0.0609370336053517,0.349659158165781,3.11653965008542,0.11219467660429,0.910669049975873,NA
"ENSAMXG00000025613",3.93481130689107,0.132112284492962,0.626891852720153,0.210741747431734,0.833088796353415,0.900436718924348
"ENSAMXG00000025614",2.84617746919995,-0.165490166686199,0.721112922984185,-0.229492720781303,0.818485977649987,0.891353963311193
"ENSAMXG00000025615",41.8504931069432,-0.967857898267935,0.289049693556476,-3.34841350758544,0.000812756454051479,0.00606622946745604
"ENSAMXG00000025617",10.4060989655115,0.687255369472146,0.360324676803957,1.90732251692565,0.0564788361233249,0.151665262276967
"ENSAMXG00000025619",21.2512816950313,-0.745027815093376,0.349321777754436,-2.13278376138665,0.0329424689550201,0.102806178305644
"ENSAMXG00000025621",2.10581256593142,-0.221004037651941,0.792190125449919,-0.278978531228754,0.780261300529735,0.865542232048734
"ENSAMXG00000025622",11.3348914078578,-0.546865735728376,0.406407410730398,-1.34560965496556,0.178428436280284,0.337131544690541
"ENSAMXG00000025623",0.679815213269542,-1.38323724510142,1.48627937862548,-0.93067108714153,0.352023730109512,0.529244371943111
"ENSAMXG00000025624",3.01667757357153,1.67391397419025,0.819390799143655,2.04287621479233,0.0410646934186777,0.12091025297825
"ENSAMXG00000025626",729.715161463877,0.57126926190121,0.31333354944866,1.82319851451085,0.0682733299897639,0.173457578061782
"ENSAMXG00000025628",3.17915432743463,-4.67345909705197,0.979982119290567,-4.76892282528094,1.85213591542693e-06,3.34960141116345e-05
"ENSAMXG00000025629",12.5129557856725,-0.0473629750291768,0.376809526044864,-0.125694739000674,0.899973566507201,0.942807496970427
"ENSAMXG00000025632",54.5649334940778,0.362443528315538,0.472381610919564,0.767268496354008,0.442921895125376,0.612313662170369
"ENSAMXG00000025633",8.90639020237777,-0.865649485643431,0.437350854597337,-1.97930214733528,0.0477819979871581,0.134618583244784
"ENSAMXG00000025634",183.700369122566,0.372580824310213,0.21925292982488,1.69931970627621,0.0892589615238564,0.209542986848367
"ENSAMXG00000025635",13.6010555765935,0.916486161921307,0.357394397638281,2.56435514372244,0.0103367716794719,0.0442053893476173
"ENSAMXG00000025638",59.9387675691928,0.679650369210643,0.229482997957441,2.96165892575924,0.00305986533858792,0.0174729892741245
"ENSAMXG00000025639",3.57710875221656,1.35480530686799,0.940771868755806,1.44009972222039,0.14983918769067,0.297920207886968
"ENSAMXG00000025640",11.7476293389673,-5.24482717325993,0.80671061191664,-6.50149768180054,7.95242622713088e-11,3.13591121239846e-09
"ENSAMXG00000025641",281.9103116744,0.29338045194299,0.130951897828748,2.24036808024468,0.025067036755793,0.0839781643979176
"ENSAMXG00000025645",24.3138925278517,0.227428191023894,0.336014949231513,0.676839502361538,0.498507791794736,0.659077639132024
"ENSAMXG00000025646",2.09480793247464,-1.6938593416466,0.915532341734975,-1.85013599676518,0.0642939508772655,0.166310812755971
"ENSAMXG00000025647",10.2493268906475,0.361027948626649,0.41175959335649,0.876793047330609,0.38059905617902,0.555308437617159
"ENSAMXG00000025648",100.974521893782,-1.40769287437143,0.238790565375368,-5.89509418916361,3.7446771748692e-09,1.14764785133868e-07
"ENSAMXG00000025650",7.57482531211198,-0.707411377079358,0.499856798271347,-1.41522808037381,0.157001633895965,0.307816400354091
"ENSAMXG00000025651",62.0700731173294,0.705317915371778,0.279910610898985,2.51979699199869,0.0117422534898902,0.0487363960964844
"ENSAMXG00000025652",14.7659029910177,0.312298248127085,0.393787144055267,0.793063594994495,0.427740771842145,0.598663312033141
"ENSAMXG00000025653",56.2236463828953,-0.150416447856005,0.260268820174824,-0.57792726671973,0.563313225502344,0.711258988398856
"ENSAMXG00000025655",1.25113311030705,-1.78387629550809,1.05456472889358,-1.69157591433927,0.0907268620615581,0.211832584347772
"ENSAMXG00000025656",13.3374195297342,1.06432742279149,0.449377942815627,2.36844607041197,0.017862984402733,0.0659365473202066
"ENSAMXG00000025657",5.20687415843898,2.38855445039873,0.806268158605129,2.96248143363494,0.00305170213205155,0.0174463118094656
"ENSAMXG00000025658",124.723402036672,-0.211837841190926,0.1802516285248,-1.17523399330497,0.239901113852009,0.409477930387985
"ENSAMXG00000025662",45.7090062922561,0.383888403324211,0.357440858320747,1.07399138735206,0.282826541704488,0.4575946759301
"ENSAMXG00000025714",103.16677931035,0.167121643202752,0.208342946443425,0.802146873967406,0.422468003169819,0.594189329130462
"ENSAMXG00000025716",1.52423605495266,0.260955768908618,0.96368442937328,0.270789649551905,0.786552821027041,0.86983926067138
"ENSAMXG00000025717",0.502736772325388,0.830523585630933,1.87100320932002,0.443892122415316,0.657120580236256,0.78016387328618
"ENSAMXG00000025719",2.707027193331,1.64392741199415,0.734167964421056,2.23917072340592,0.025144809977089,0.0841663665193602
"ENSAMXG00000025721",0.827650650770112,0.309618108383882,1.42237994050186,0.217676093122235,0.827681491957713,0.896607994470043
"ENSAMXG00000025723",7.13119317197486,0.823926213074663,0.611569012307576,1.34723342172917,0.177905067076738,0.336416956859327
"ENSAMXG00000025724",12.9584229910629,-0.699936748602641,0.339922295426106,-2.05910809035119,0.0394838849903967,0.117482016365369
"ENSAMXG00000025725",1.52860904785754,-0.524250618430638,0.951338224476937,-0.551066492381173,0.581588094192781,0.725386936715032
"ENSAMXG00000025727",0.542829202175353,-1.89005004594671,2.08896152096918,-0.904779732404941,0.365582090975468,0.540926873490853
"ENSAMXG00000025728",8.24496309506144,-0.604192273835951,0.416330590859352,-1.45123199472043,0.146715270542399,0.293958519952313
"ENSAMXG00000025729",0.58699428562009,-2.75867697351796,1.74692075252008,-1.57916549422081,0.114298102334807,0.247912700584094
"ENSAMXG00000025730",0.480105375363326,-1.40075590895792,2.58145028587027,-0.542623623869516,0.587388970122766,0.730012378041704
"ENSAMXG00000025737",16.1857858381564,0.915945932869482,0.652208848431724,1.40437520139742,0.160207151411944,0.312554983198472
"ENSAMXG00000025738",5.02566982935146,-0.229795923568054,0.511524846235433,-0.449237070807483,0.653260648053871,0.777357233427903
"ENSAMXG00000025742",271.399932094096,0.381884260788149,0.248662792203607,1.53575151876948,0.124599334303859,0.263646020964525
"ENSAMXG00000025744",0.0770420192717702,0.349659158165781,3.11653965008542,0.11219467660429,0.910669049975873,NA
"ENSAMXG00000025746",10.8660369180297,0.305817952254462,0.395658260662165,0.772934581834968,0.439561097276943,0.609432983441482
"ENSAMXG00000025747",36.9218079428082,0.771086061498997,0.265042583278343,2.9092912239284,0.00362249244612965,0.0200570026042398
"ENSAMXG00000025748",29.4577769943702,-0.178064491553048,0.252104994797177,-0.706310843608252,0.47999485147737,0.643636980804471
"ENSAMXG00000025749",7.62815612022747,-6.45071176482398,0.920033156457032,-7.01139053473368,2.35961070011398e-12,1.10354273222931e-10
"ENSAMXG00000025750",4.76613162748824,-4.73526860336229,0.961214976879433,-4.92633668561351,8.37855785038225e-07,1.6450394355444e-05
"ENSAMXG00000025756",18.3939916158852,0.304624071882907,0.329257025494553,0.925186247507865,0.354869035837781,0.531493284950754
"ENSAMXG00000025757",5.77852065685623,0.492080235950856,0.556953640774229,0.883520996948344,0.376954843052101,0.551816204452882
"ENSAMXG00000025758",2.2568613782862,-0.928420252718424,0.933729711233187,-0.99431370936269,0.320070163408879,0.496947128421302
"ENSAMXG00000025759",69.0439456074868,-3.62540539638507,0.292228207605383,-12.4060761488183,2.42236142896598e-35,4.68136360784631e-33
"ENSAMXG00000025760",80.4491875668705,0.0423457746346799,0.200288969728883,0.211423398362877,0.832556900131773,0.900153067906481
"ENSAMXG00000025761",44.9712739510554,0.125520010137901,0.296200522438561,0.42376701129532,0.67173573877236,0.79040684348195
"ENSAMXG00000025762",2.02673484287297,-2.90868272490055,1.03097792055059,-2.82128517684178,0.00478316613587807,0.0247345327114933
"ENSAMXG00000025763",18.3478785778599,-0.799484616647578,0.328178848928561,-2.43612475105491,0.0148455636336923,0.0577300858043575
"ENSAMXG00000025764",193.506887635955,-0.342098540039504,0.331501728547136,-1.03196608216437,0.302088006949611,0.478171390679599
"ENSAMXG00000025767",70.1949368927844,-1.1815548139689,0.342073109947632,-3.45410024818901,0.000552132094166465,0.00444352050307833
