"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSAMXG00000000002",5.89612309948755,-0.188994471902389,0.64416228192792,-0.293395743905939,0.769219678260308,NA
"ENSAMXG00000000004",31.4814447037821,-0.90874448743488,0.358964063194117,-2.53157510907564,0.0113551495134962,0.235282879332581
"ENSAMXG00000000008",323.769021922848,0.256925055181176,0.218031919703397,1.17838275941747,0.238644047775831,0.659519987589531
"ENSAMXG00000000010",1.05070458025697,-0.303406962683556,1.35935629346914,-0.223198998041381,0.823380631720912,NA
"ENSAMXG00000000017",76.4293240133508,-0.359203659082285,0.219487091396408,-1.6365593839573,0.10172256806362,0.505126838841864
"ENSAMXG00000000019",11.0489816886757,-0.950936732130012,0.578590503617098,-1.643540165601,0.100271222152717,0.504632224697363
"ENSAMXG00000000023",370.499905504959,0.368427910745106,0.177007160208075,2.08142941964614,0.0373946181814079,0.376181199507615
"ENSAMXG00000000024",158.271044974805,1.17947984783619,0.356696910041288,3.30667245673551,0.000944112154220852,0.0707163004471098
"ENSAMXG00000000029",0.532786061466693,-1.45898977948261,1.8258484033562,-0.799074981691117,0.424246935421429,NA
"ENSAMXG00000000032",12.3585848504135,0.624933919939809,0.357828288659661,1.74646314935206,0.0807305050564781,0.470648462236259
"ENSAMXG00000000033",750.026585316277,0.0457077830025742,0.230071644789896,0.198667606537586,0.842522765125158,0.95592091423085
"ENSAMXG00000000034",10.5827689727229,-0.092072383525393,0.518173103095189,-0.177686535590943,0.858969160018794,0.960576255435496
"ENSAMXG00000000035",69.1960857235847,-0.190662861360786,0.33374826448554,-0.5712774616362,0.567811577100846,0.850411208642452
"ENSAMXG00000000036",9.21546763173808,-1.19837010332531,0.754350364071016,-1.5886120831944,0.112147998511833,0.521253707073841
"ENSAMXG00000000037",79.4509171959252,-0.125878027592243,0.373203787008241,-0.337290327628597,0.735898050390011,0.91913001441744
"ENSAMXG00000000039",74.822019034879,-0.303847664798972,0.387118697119636,-0.784895348790323,0.432514929335921,0.781809955238871
"ENSAMXG00000000040",16.7728076055534,-0.144928402703413,0.352898067202242,-0.410680636061282,0.681306727590646,0.896084622872012
"ENSAMXG00000000041",6.04443426891998,-0.459610990832164,0.607385427670079,-0.756704013455219,0.449227209793603,NA
"ENSAMXG00000000044",98.852569799352,-0.228882458702214,0.285820249306222,-0.800791613812474,0.423252294743706,0.776840616582912
"ENSAMXG00000000047",117.606287979407,-0.113694020465733,0.345945696542978,-0.328647014840402,0.742422507482668,0.921985393369252
"ENSAMXG00000000049",7.94550614308214,-0.648298579832562,0.522888851672505,-1.2398401261739,0.215034533272097,NA
"ENSAMXG00000000053",31.4882196235292,0.0437520418518311,0.327901192369063,0.133430566493905,0.893852872965302,0.97093706209977
"ENSAMXG00000000055",256.427273359221,0.130788671659555,0.155435330129594,0.841434643915959,0.400104484200543,0.765273140271402
"ENSAMXG00000000057",3.9181258427267,-0.406560441920621,0.644710839446717,-0.630608975443202,0.528296228776973,NA
"ENSAMXG00000000061",108.628737764842,0.268459682238469,0.196416303023814,1.3667892028592,0.171691388044138,0.594505102817188
"ENSAMXG00000000062",20.8353464019673,0.0990597649806037,0.45502067413015,0.217703877235849,0.827659842539382,0.951844695968715
"ENSAMXG00000000065",1.35552787730805,-0.800206327420997,1.04016668972548,-0.769305857729578,0.441711760625231,NA
"ENSAMXG00000000066",68.3705351433268,0.283405694410818,0.258445777727169,1.09657699538817,0.272826348334738,0.683811666448763
"ENSAMXG00000000067",76.5643138035797,-0.922010656293254,0.298726408187695,-3.08647187199445,0.00202547108955884,0.106261021689172
"ENSAMXG00000000068",32.0606608811256,0.196966427978866,0.312187302981069,0.630923891196209,0.528090289644758,0.833154626771533
"ENSAMXG00000000070",21.5569819549586,-0.024376276738224,0.361430505150833,-0.0674438831001584,0.946228335033131,0.985383476104853
"ENSAMXG00000000072",27.5320825906622,-0.297006567350064,0.432932717393436,-0.686034008097738,0.492691663272951,0.813038567065803
"ENSAMXG00000000074",308.277405516897,-0.81596083555247,0.428408826458225,-1.90463124277398,0.0568280224026365,0.422374793474082
"ENSAMXG00000000075",22.8548846459442,-0.987505398810712,0.454474040331129,-2.17285325712161,0.029791363474057,0.348135173753174
"ENSAMXG00000000077",204.39413587628,-0.0430345425341839,0.268622837778359,-0.160204332923069,0.872720116302141,0.963375515640576
"ENSAMXG00000000079",1.17077815629609,0.344371043985987,1.08673359361438,0.316886351916886,0.751329838350289,NA
"ENSAMXG00000000081",15.9701929745406,0.388510721643138,0.401213130725517,0.968339996601285,0.332874595775932,0.726778218933119
"ENSAMXG00000000086",65.6526048165038,0.438493374216087,0.253629999353465,1.7288703045139,0.083832309868504,0.474204810832992
"ENSAMXG00000000087",38.6683319471848,-0.11307692517665,0.2625644326031,-0.430663529159644,0.666713040917551,0.890830737218865
"ENSAMXG00000000088",0,NA,NA,NA,NA,NA
