"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSAMXG00000000002",25.2088434157995,0.137397624152235,0.315689482414795,0.435230287373665,0.663395280376795,0.883818533129985
"ENSAMXG00000000004",47.649818202737,0.210256680487634,0.412429387608278,0.509800433249762,0.61019128213307,0.860899446155548
"ENSAMXG00000000008",359.82187707636,-0.164629637716168,0.222122974684577,-0.741164384053237,0.458593775499711,0.779943038706299
"ENSAMXG00000000010",1.30432215305622,1.81940896358997,1.41645498886396,1.28448060679231,0.198973844915394,NA
"ENSAMXG00000000017",74.3298855791098,0.159439099876023,0.291979223646365,0.546063168073664,0.585022516677136,0.851737506563799
"ENSAMXG00000000019",22.8858536303186,1.63760976664105,0.704893867694282,2.3232004727147,0.0201683854004316,0.196835312216593
"ENSAMXG00000000023",289.348812348177,-0.518439501212428,0.172854307658986,-2.99928597808061,0.00270613171981514,0.0653681865193826
"ENSAMXG00000000024",118.671404178733,1.72063448466765,0.401421446077532,4.28635415840569,1.81629347486169e-05,0.00206377614442525
"ENSAMXG00000000029",0.974608356933806,0.64487027124907,1.31785618165313,0.489332812052478,0.624606094679734,NA
"ENSAMXG00000000032",0.0613049642927298,0.597117251463436,3.11653965008542,0.191596231239051,0.848058494858289,NA
"ENSAMXG00000000033",1003.15514195324,0.116828685594203,0.225906381582608,0.517155313523014,0.60504774346141,0.858412370881865
"ENSAMXG00000000034",10.7001437942638,-0.138112307372874,0.416728235333281,-0.331420565401376,0.740326832894216,0.917693043285926
"ENSAMXG00000000035",208.287591178632,-0.171917399992229,0.170772300798336,-1.0067054152725,0.314076359029558,0.678419611969222
"ENSAMXG00000000036",8.2102635553862,0.963606165734273,0.673954822617149,1.42977857476014,0.152780580194412,0.498940947426805
"ENSAMXG00000000037",68.3957185832207,0.785122012459536,0.336714318570923,2.33171554982199,0.0197156602347529,0.194753187719592
"ENSAMXG00000000039",53.7423457162681,0.453007813612898,0.385910551091994,1.17386739577615,0.240448143708919,0.608841057931546
"ENSAMXG00000000040",17.133386811384,-0.29016855747259,0.339946505418582,-0.853571232083414,0.393342603856278,0.738706853170161
"ENSAMXG00000000041",7.96653107545889,-0.0246425010278534,0.557848071072906,-0.0441742157151473,0.964765534863284,0.992956171600173
"ENSAMXG00000000044",85.2115430097244,0.689408394809383,0.306016401965654,2.25284785515111,0.0242687436454437,0.215640881172862
"ENSAMXG00000000047",109.771323592292,0.269955974212686,0.236722415150722,1.1403904190518,0.254123682661595,0.62430505878176
"ENSAMXG00000000049",3.91547609057383,0.850459780241976,0.619974511817979,1.37176571621974,0.17013638315928,0.522956611315792
"ENSAMXG00000000053",34.8705604602972,0.336710260635299,0.293196591162467,1.14841123936779,0.250798836024431,0.620559309720304
"ENSAMXG00000000055",209.238597570228,-0.338831289066421,0.214377104950888,-1.58053859876522,0.113983574660656,0.444312792328431
"ENSAMXG00000000057",3.08739072581066,-0.39467349420341,0.739871629008146,-0.533435097021492,0.593732427678144,0.854055496481474
"ENSAMXG00000000061",103.198426271198,0.0893056852123128,0.183431559758103,0.486861068673696,0.626356789702362,0.867403863386443
"ENSAMXG00000000062",16.6824436173975,1.21999911183502,0.425381241165229,2.86801342836165,0.00413058001576088,0.0839479350536228
"ENSAMXG00000000065",1.10626338835612,-1.2876672161968,1.11336459006836,-1.15655484976196,0.247454277883921,NA
"ENSAMXG00000000066",66.3676607149469,-0.259923624317529,0.21649855424655,-1.20057903029471,0.229914539347721,0.596453588631152
"ENSAMXG00000000067",54.3012255145981,0.867176531275802,0.437263598512543,1.98318939473972,0.0473462780615078,0.297214799226237
"ENSAMXG00000000068",27.8768702978752,-0.588075395947258,0.246423351473616,-2.38644346175213,0.0170122229923218,0.180308891592486
"ENSAMXG00000000070",6.81691107708211,-0.390517371010731,0.499277899895027,-0.78216434393118,0.43411799628729,0.763349711315457
